rec_id,stage,public
rTAlcS9R19.npy,N2,False
R5ONF7wiKk.npy,N3,False
YSACFtNWZJ.npy,N3,False
Ot2ps7WRBu.npy,N3,True
xk2KKwXVzz.npy,N3,False
wzJ164JK2Y.npy,N3,False
TbWozKeVrh.npy,N3,True
8ltlIp0hv8.npy,N3,False
quznJgkp0W.npy,N3,True
czzYW77RWA.npy,N3,False
HN6lEheGUR.npy,N3,False
juTFxK0eEF.npy,N3,False
tzsufefHxV.npy,N3,False
kNzgvGcaYM.npy,N3,True
fv3ZxQA1bJ.npy,W,True
h8Q4C9EjXK.npy,N2,False
T8sDRamzMN.npy,W,True
WSDRpHu87U.npy,W,True
Hfy1zj1RJh.npy,N2,False
Ql4nhIWItC.npy,N2,False
gN5YAxpfZY.npy,R,False
8B35wbl1nq.npy,R,False
aoveraByys.npy,R,False
Ycup1uJsgP.npy,R,False
L3wWq6TIdZ.npy,R,False
CUPX4AM50L.npy,R,True
OkDp49vdwK.npy,R,False
gkXCuRZFos.npy,N2,False
IbXiNvBEGm.npy,N2,False
2sow9eM0sb.npy,R,True
a0kLvH2q3B.npy,R,False
PS39NLW0qh.npy,R,False
qWVE18yJLH.npy,R,False
kXyyCoS0Ie.npy,R,True
5tpZ5p3Krx.npy,R,True
AYibmzMh7Z.npy,R,True
nXgL1wPzL7.npy,N2,True
tSVVGVVqYR.npy,N2,True
W1p2SviNhP.npy,N2,True
SUwdW4G5lS.npy,N2,True
HnbOcwuCzX.npy,N2,True
mJbSFszdOT.npy,N2,False
N8qG00r9rB.npy,N2,False
bc8YHnPjc2.npy,N2,False
fD7mCNdPTm.npy,N2,False
UZuLkLgiza.npy,N2,False
fkI4EtFtUh.npy,N2,True
SIuv9GQluz.npy,N2,False
qFVkeV0DB2.npy,W,False
y7f9jUnpg4.npy,W,True
aNtxlOKFqo.npy,W,False
nnJEP0zzyX.npy,W,False
hcBlzrD2RU.npy,W,True
P08cvnVJ6w.npy,W,False
gSHfpyLZuD.npy,W,False
uHtpAfz8XT.npy,W,False
BpIi6WM9Np.npy,W,False
VO8YlY5Q2c.npy,W,True
h4bpcF3uZk.npy,W,False
34Xcnce4kv.npy,W,False
DFbWL53Ihj.npy,W,False
e6d6fezm0I.npy,W,True
KdajS6jms6.npy,W,True
kbTpm0rinW.npy,W,False
ddr9NTJqtw.npy,W,True
uR7nETVKtq.npy,W,True
U15KQP9k2g.npy,W,False
X6jBWn8Zdr.npy,W,False
lvoXyAAqqS.npy,W,True
bXNHfWv5Ch.npy,W,False
vwOQHyFUng.npy,W,True
RZPKkWtUSL.npy,W,False
tpqMRzrkwF.npy,W,False
4QTX11X43d.npy,W,True
pCUrcbx50o.npy,W,True
XyZuAuCjOo.npy,W,False
zDlpbAjaaK.npy,W,True
gJIayytl1u.npy,W,False
SaJbhCVA8F.npy,W,False
HwHz85movc.npy,N1,False
W8ukXWuXtN.npy,W,True
9jlVA1puJ8.npy,W,False
Jmi5O0yJrV.npy,N1,True
nsad8MULP1.npy,N2,True
XPtxhwcDnH.npy,N2,False
vEGK3vUuUp.npy,N2,False
FoU209N1Ak.npy,N2,False
8Mls5CXSJS.npy,N2,True
NnWazChPRc.npy,W,False
YbWmQxotZb.npy,N2,False
eAqDvxgMuE.npy,N2,False
EsWbXFfOXN.npy,N2,False
tqhG5dJ3zo.npy,N2,False
btKLbT2VMX.npy,N2,True
GnsEcPZgon.npy,N2,False
NnurTTvLtL.npy,N3,True
BFba5YEnaw.npy,N3,False
cv07odonfH.npy,N3,False
xlILxNs0CF.npy,N3,False
xjhqZI8kHn.npy,N3,False
HNGZtKtUXe.npy,N3,False
3YwpHdldWe.npy,W,True
QLA5j9astH.npy,N2,False
iaBlpHAzjA.npy,N2,False
p6AqiN4LwR.npy,N2,False
8EtCXnes6Y.npy,R,True
NOKh9Ganfr.npy,R,True
mqAGz6lsJg.npy,R,False
1W6uGihw61.npy,R,False
ErlKJ5DiXQ.npy,R,False
R561TvkaF7.npy,R,False
lELxTLuiFB.npy,R,True
ooVYKz4wO6.npy,R,False
yx3912QTuQ.npy,R,False
CmtBHa61a9.npy,R,False
h6YyjvEsHf.npy,R,True
ww4lmAKjng.npy,R,False
DIQTkcCRkK.npy,R,False
QIU7QNbFfE.npy,R,False
KNkxjcj6I3.npy,R,False
Sy4l3ZpTzS.npy,N2,False
vHstRpRqvZ.npy,N2,True
w4jKt5NaZj.npy,N2,True
4kQUxxoApZ.npy,N2,False
a2uH1cEGUL.npy,N2,True
FeYdn2srdl.npy,N2,False
nKRFp7A3AE.npy,N2,False
qNCFNWioyK.npy,N2,True
E4WdyJnT4K.npy,N2,False
EWpzQox9XJ.npy,N2,False
NGJA49GTHA.npy,N2,False
SmObwPGXWj.npy,N2,True
lrPazbafr0.npy,N2,False
dEnjyWMA7V.npy,N2,False
7LYc4f1Gy9.npy,N2,False
Ol6VBVuvXA.npy,N2,True
lMPdDdQRFH.npy,N2,True
pygAt4vwmL.npy,N2,True
AcXphSLXnN.npy,N2,False
CS4zrMwvD3.npy,N2,False
bvYWgQsqdz.npy,N2,False
eV9Pc1DWJm.npy,N2,True
2uUPZYA0jk.npy,N2,False
O1FsCuIFC3.npy,N3,False
2taUytkuuI.npy,N3,False
htRUtJ8Aci.npy,N3,False
9FhJ76Kon0.npy,N3,True
K411PkZjlz.npy,N3,True
EcIiZWuUGs.npy,N3,False
mdiH5MEqTH.npy,N3,False
8qGcImisYb.npy,N3,False
ZKQ3ysB9xw.npy,N3,False
VkFB1b3eu5.npy,N3,False
iJloqnH162.npy,N3,False
47zM9BpYHc.npy,N3,False
sIRJR2pdPS.npy,W,False
EjKrVjxY9i.npy,W,True
JDlNTgB4iH.npy,W,False
kRCgcAcd54.npy,W,False
zCdOZAQ49h.npy,W,True
KH21AHcl0e.npy,W,False
a7BVyG8OmZ.npy,W,False
xJ1nkPvgbH.npy,W,False
FIQlhtN9vC.npy,W,False
l60JU62XZi.npy,W,False
3UIHTqk1uA.npy,W,False
AU2n7mJsbt.npy,W,True
PeX6V1LUVs.npy,N2,True
kwsxaaDz1l.npy,N2,False
dvcB5rd9dF.npy,N2,False
pW5ESEXrHg.npy,N2,False
Kym5a0Rnf8.npy,N2,True
KW9uAsSCml.npy,N2,True
L2TUfQ80fV.npy,N2,False
soCCaE8G6j.npy,N2,True
QSrkOBZoIQ.npy,N2,False
ncdqLPsftj.npy,N2,False
FFr5o0p8Im.npy,N2,True
O9rVEVt09E.npy,N2,False
Wz6o09zQUX.npy,N2,False
824WhGW6ul.npy,N2,False
XtLIxl1zsx.npy,N2,True
aIEAoxmV7o.npy,N3,False
9xcbjUKJUG.npy,N3,False
eoW3bQK9Fu.npy,N3,False
2y8FlPm2dH.npy,N3,False
2908XlpWGV.npy,N3,True
jbBvWjG5S3.npy,N3,True
mZUttXViWi.npy,N3,True
RVXnjWLae6.npy,N3,False
9anXIWF2Wv.npy,N3,False
Q0q6XGPgT0.npy,N3,False
AW83VXlPUY.npy,N3,False
DRFiwpfsIH.npy,N3,False
KD8buOutZO.npy,N2,False
xA3J4gGOGD.npy,N2,False
elSa9vOG9v.npy,N2,True
BY0gJwc7yl.npy,N2,True
zj5J0W98hL.npy,N2,True
hqYCpbxf68.npy,N2,True
VS0YZbgJ4Y.npy,N2,False
PVPzPDP96x.npy,N2,False
duil0hOzAO.npy,W,False
BVa9EVizxK.npy,N2,False
paaVPtoC3J.npy,N2,False
sz2KMPKPi6.npy,N2,False
FsLWyh4PT6.npy,N2,False
9fIQuSZCVw.npy,N2,True
skeqnhXuYV.npy,N3,False
m9Y2MGdaUf.npy,N3,False
BtMZtFetzi.npy,N2,True
J1OGVeEdwQ.npy,N2,False
yMfHibjeGo.npy,N2,True
UIvDarSpYz.npy,N2,True
WkT7bBdwIR.npy,N3,False
GVdlV9evTr.npy,N3,False
6LLwF8JtcP.npy,N3,False
R4EFX7ikOl.npy,N3,False
PkCBwXtkP7.npy,N3,False
azpym9chxW.npy,N2,False
zitaaGrVQC.npy,N3,False
457cHxlVyX.npy,N2,False
Fq0GSuwViy.npy,N2,False
hubTb2xrmF.npy,N2,False
cr5hJSfaUz.npy,N2,False
q79jqhd95U.npy,N2,False
PhIGDM4IaT.npy,N2,False
2GCzS9cCWv.npy,N2,False
4h23TKk3Ql.npy,N2,False
stRCHMbkhS.npy,N2,False
bwMvOS3GdL.npy,N2,False
QOPuv2PphP.npy,W,True
GnLewlnzMo.npy,W,False
607ZJHcJzu.npy,W,True
ucRlVnZOws.npy,W,False
I3HcU0r8BE.npy,W,False
KOXY5YuGbd.npy,W,True
yptKFwgVwh.npy,W,True
ujaJFKiZC7.npy,N1,False
uDec20gLqw.npy,N2,False
b6TGaxf8DH.npy,R,False
G7tSK1Itmc.npy,R,False
Q0Cx5umIj4.npy,R,False
9zNcfiHXEP.npy,R,True
i3JbhAbcoW.npy,R,True
JwXxq5Utjy.npy,R,True
3n3QMeGkET.npy,R,False
100kFsH47f.npy,R,False
MeoFFvL8nt.npy,R,False
WlbHSkSc1O.npy,R,True
WksBztc4gq.npy,R,False
wME26S8qQW.npy,R,True
62POA6Rjpa.npy,R,False
SySZzle7Jh.npy,N2,False
weDghOY6WH.npy,N2,False
ff5wG8MpC1.npy,N2,False
DXMoSc4JPl.npy,N2,False
d3Q4N8HmFk.npy,N2,False
KL3O4AlGD0.npy,N2,False
jwYqE4voOk.npy,N2,False
P141GVOXIP.npy,N2,False
oD4FRMDRwI.npy,N2,False
BVVwgfyYo1.npy,N2,True
PjrB6X7N6N.npy,N2,False
Vp6isRiWF2.npy,N2,False
qamFcUOyqZ.npy,N2,True
xmADccoUoe.npy,N2,False
DceBPGPf4J.npy,N2,False
SJhH5AbqCc.npy,N2,False
isnk084Spb.npy,N2,False
9f3qbDfSf1.npy,N2,False
K3DYLuY83n.npy,W,False
2srRzdm3Bn.npy,W,False
dERTDkOlWa.npy,N2,False
FPUALzR4oe.npy,N2,False
opxpi8j85S.npy,N2,False
LOqh0qRj8e.npy,N2,False
jSoXO8hpIq.npy,N2,False
zOxG2aQGJ6.npy,N2,True
tQ4dtHSm4Z.npy,N2,False
EdS29DLCVi.npy,N2,True
lfrhAkFrtI.npy,W,False
PH20a3FgQD.npy,W,False
qpRWqc9VVS.npy,W,False
2DmQyAFntS.npy,N2,False
WrHEr9rnCu.npy,N2,False
qUo3qHOzPZ.npy,W,True
iReeoJdohB.npy,W,False
4tcCAotCT5.npy,W,False
abpCxADbnv.npy,W,False
8kF1LXc4cV.npy,N2,False
MTeseAh4BP.npy,N2,True
WdfxervzKF.npy,N2,False
qh4kgYU36X.npy,N2,False
STmh54BA19.npy,N2,False
ADewEhQ1Ib.npy,N2,False
JRF9Qb7uC0.npy,N2,True
LEM3KceWK0.npy,N2,False
hXjDgnbK87.npy,N2,False
OuK2ZhTpG2.npy,N2,True
NHHUTfqlZj.npy,N2,False
dXKqDzJHbP.npy,N2,True
NPc9UjXjVt.npy,N2,False
ZNXKMW8vIH.npy,N2,True
RqaIFNopYU.npy,N2,True
hUpOBdj3lf.npy,N2,False
Khq3kb56og.npy,N2,False
f11zNn61N5.npy,R,False
YvCA0jeEaW.npy,R,False
CMNS6FaqKt.npy,R,False
WULKEMU71G.npy,R,False
2hsD4Nnvn0.npy,R,True
0EKrCULa1Y.npy,R,False
Acy6NLHSI9.npy,R,False
tCvip1zxiZ.npy,R,False
wFalrmnWUs.npy,W,False
mUvs1JzcmA.npy,R,False
G8IjyRrgjR.npy,R,False
GDLRsJxA6t.npy,R,True
4iaQjKvRxe.npy,R,True
1Uj27TxdCy.npy,R,False
xPKj4XMNy1.npy,R,False
k7V52ac75a.npy,R,False
meSQtURbc6.npy,R,False
oDbQOBs3gJ.npy,N2,False
RtQoNWEd5H.npy,N2,False
fwYcxt94vY.npy,N2,False
CZf1L5YOQB.npy,N2,False
neXwGU6vC9.npy,N2,False
QiNqYTUEH6.npy,N2,True
m3szTPwa5h.npy,N2,False
xfzR6Ta7MM.npy,N2,False
5vbXMR6GtN.npy,N2,True
n1M1thDAbs.npy,N2,True
uVTeQKmLYG.npy,N2,False
i7m2NJQOSV.npy,N2,False
rAl7opEDHt.npy,N2,False
ueDQsgU2Jt.npy,N2,True
T9iyxaq39o.npy,N2,False
vHRKY9GwMv.npy,N2,False
dqxVOleRTP.npy,N2,False
YZOfRdupqK.npy,W,False
KkpxRddHOp.npy,W,False
frX9SZGrTX.npy,N2,False
MSmhsWxfrl.npy,W,False
eWYg4hJq4O.npy,N1,True
kylQ1PLnGe.npy,N2,False
gULcPQz4O1.npy,N2,True
Hm8jAppAJu.npy,R,False
F5odGZONtE.npy,R,True
WCC5gxKx8j.npy,R,False
EawcD3OMTr.npy,W,False
OE57WmIDEy.npy,N2,False
8eN5DYvI7P.npy,N2,False
zWRKhQBHRs.npy,N2,False
KKdNGVq9Ii.npy,N2,False
IjbJCiv7ES.npy,N2,False
kr9UsKpz73.npy,W,False
IstbPTFPo3.npy,W,False
DQIbe6KUMN.npy,W,False
sZmLICSWVv.npy,W,True
pRpapWQO1s.npy,W,False
3rScZfP6dc.npy,N2,False
pBf1yiNi5z.npy,W,False
2z8enAN01X.npy,W,True
Lav50DrYWc.npy,W,True
d1Ub0YKaWi.npy,W,True
nl02nBia7h.npy,W,False
CvJclDzFIT.npy,W,False
Ka5ZVgi2cp.npy,W,True
nCoyVY7WOr.npy,N2,False
lSUwlY5zP8.npy,W,False
HJyZfO9MTm.npy,W,True
t861PBzkmr.npy,W,True
po6CffjLnZ.npy,W,True
bD2IcxHDC2.npy,W,False
EkzDZMV2r1.npy,W,True
GHz6H1gnfF.npy,W,False
DTlAlDymmR.npy,W,False
M3eVwPSXME.npy,W,False
OW9hPuwo4D.npy,W,False
LlDsIAfPR3.npy,W,False
PcCNv8N5Bk.npy,W,False
6fUCHAq8dz.npy,W,False
8PxeSWPjyX.npy,W,False
V7RWpLNZqe.npy,W,False
dHavVFF8PK.npy,W,False
eBarNmIjND.npy,W,True
J5XYgaGI8S.npy,N2,False
NJZy6tWo4I.npy,N3,False
Mtp1Z4BByl.npy,N3,True
MZUJPI0Dgz.npy,N3,False
MK2uzHXQmg.npy,N3,False
HlLtvUAlcN.npy,N3,True
84oIIn115r.npy,N3,False
XY4wQ1aOFw.npy,N3,False
oC2nXrOHVU.npy,N3,False
Ow7Yz88i5k.npy,N3,False
oGmvm3JIBD.npy,N3,True
ZKxo8kGkOW.npy,N3,False
Nhm88s8mHl.npy,N3,False
gtlhClLqtk.npy,N3,False
loSy4JH8Pz.npy,N3,False
gCpL0Qvems.npy,N3,False
Ak37tbiBX3.npy,N3,False
Rjq8ge88B3.npy,N3,True
etWlRr8dni.npy,N3,False
mUfN3nhinl.npy,N3,True
taPLHQxXH7.npy,N3,False
9LR5NCNc4Z.npy,N3,False
ArLIPHdacb.npy,N3,True
f49U3AJVGV.npy,N3,True
nvpByC1yBV.npy,N3,False
XgcMlNKe6X.npy,N3,False
nOGU8gNuVn.npy,N3,False
WywVAWXX57.npy,N3,True
oTyZtfaTzu.npy,N3,False
ePRszxexgD.npy,N3,True
9Ost4Ic5t1.npy,N3,True
5LiUpeI1s1.npy,N3,True
QgZzlHbVtx.npy,N3,False
6SaSibgPYU.npy,N3,False
YtXxyOxO5W.npy,N3,False
SBltMK6hZ5.npy,N3,False
twqOnHEo1w.npy,N3,False
aTEh9W0sVu.npy,N3,True
J7s2YKcwGM.npy,N3,False
UU991xFPo6.npy,N2,False
mAoGx9772p.npy,N2,False
r6KwwS13s1.npy,N2,False
Xs6ubBsnkK.npy,N2,True
sh7CkD5urY.npy,R,False
wmB2STBIV8.npy,N2,False
zSZbIaDQdb.npy,N2,False
lxGO44NZaP.npy,N2,False
c8kXEJuBd4.npy,N2,False
xfocN5b02R.npy,N2,False
VLxghB9hQS.npy,N2,True
z7e5wWnypL.npy,N2,False
4zDDUpX4Pf.npy,N2,False
VTrtAP7rTi.npy,N3,True
CWoqXhrUYl.npy,N3,True
8NKw9PJHvi.npy,N3,False
lPXVZXdmXM.npy,N3,True
Vir9eHdsEj.npy,W,True
PomJNZyjzg.npy,N2,True
yzFyXn3gnT.npy,N2,False
IlAqJFw4De.npy,N3,False
kuRkQIA6JR.npy,N3,True
NtQ9GgfgcM.npy,N3,False
qqvuvM1MQG.npy,N3,False
CAv24eFVaQ.npy,N3,True
cUSIdyrotu.npy,N3,False
x0wN1TRAin.npy,N3,False
WKHMXeRIxa.npy,N3,False
zC9iVcPe4k.npy,N3,False
eZQ6p9xZ5M.npy,N3,True
jhVkKn1djh.npy,N3,False
QszFUWu0G0.npy,N3,False
fZ5bCC8keG.npy,N2,False
AhA6oVg9mZ.npy,N2,True
JGfWjdKOwm.npy,R,False
BBV7dLHKQ0.npy,R,False
rKFMYU9IuI.npy,R,False
0mi1bNwvJy.npy,R,False
zXr5sy4dJ7.npy,N2,False
ohI8CUR3nw.npy,N2,True
OU1GnbjVQI.npy,N2,False
3rwxGgNh94.npy,N2,False
jIryaYrThL.npy,N2,True
Xk0qbiSHyw.npy,N2,False
nOytUtkU1d.npy,N2,True
MiAV1wDEXv.npy,N2,False
WDF8HLOODc.npy,N2,False
yfeqfqizJ1.npy,N2,False
JDKI9a9vCr.npy,N2,False
LYcKTftKxB.npy,N2,False
KfMhnxSfhm.npy,N2,False
Mw8LJHTtRF.npy,N2,False
N2BSfVlOVu.npy,N2,False
dA076LsY7L.npy,N2,True
x7UoBTk9Cm.npy,N2,False
nFtw9NA5fK.npy,N2,False
87rB0OSNs6.npy,N2,False
S5fwXr6sIz.npy,N2,True
3qDqOcdkHV.npy,W,False
EC8GQ03rhP.npy,W,False
1hMVP0XnGK.npy,N1,False
r78CrczQxz.npy,N2,False
A6sTfYmT0A.npy,N2,False
0zn1aQq1nv.npy,N2,False
IhfAmVYD37.npy,N2,False
yczaCv3auP.npy,N2,False
lscYIuGInR.npy,N2,False
tKYETJLGrX.npy,R,False
Kgd6yDCjAB.npy,R,True
c7M4KEDOoc.npy,R,False
eB12oOnHe1.npy,R,False
uiZiEFzS4i.npy,R,True
512bDV0sqr.npy,R,False
pnINjtbmnG.npy,R,False
qsqYHloGEb.npy,R,False
3IHudRYQNW.npy,R,False
VzZapYa1aB.npy,R,True
D6hn9qLsKv.npy,R,False
XbVJcSayo6.npy,R,False
ZExfsVtOUN.npy,N1,False
zii4fEXFh5.npy,N2,False
egmwJFzbgY.npy,N2,False
6E7xRK2L7W.npy,N2,False
VmyyiMPDdZ.npy,N2,False
G4rbjBCWDJ.npy,N2,False
sERnaAvN75.npy,N3,False
TasDGgkQhc.npy,N3,False
u0Dw1RYTnl.npy,N3,False
VuogyS83Qj.npy,N2,False
DfngbT6jwd.npy,N2,True
36U7MvNb7N.npy,N2,True
QGElBq07Hg.npy,W,False
hmIOHQlwsI.npy,N2,False
D2u5sioUUu.npy,N2,False
cKRitgxYrF.npy,R,True
F8xdqPNj24.npy,R,False
7UnHoljjTZ.npy,R,False
4FsArNe9wu.npy,R,False
ZwHJT6Wc8q.npy,R,False
N1VY42SGqy.npy,R,True
mXpMdWSkPq.npy,R,False
DEdpONdH93.npy,R,False
DmLsR8ig7G.npy,R,True
unFpwSp4ck.npy,R,False
0w6Wy7FNC1.npy,R,False
ZowZBz5a9H.npy,R,False
iNq5J6w2aA.npy,R,False
M8f17a9Zdw.npy,R,False
nNHOsOAcV3.npy,R,False
HXLopBbJ6g.npy,N2,False
sfsEfsvRcb.npy,N2,False
lTwqj0FLT6.npy,N2,True
PtS90APv32.npy,N2,True
9mWfEXeXET.npy,N2,True
U55Ce1m0jC.npy,N2,False
8u1ZGdYzC3.npy,N2,True
21lFXfEqM1.npy,N2,True
iQc79xaS1o.npy,N2,False
n1DoDMW1u1.npy,N2,False
OUKFfMWLYA.npy,N2,False
9Y40jeL7W9.npy,N2,True
Ci0ZuwcupV.npy,N3,True
xM5fcgl16D.npy,N3,False
iPspsRTHqu.npy,N3,False
wzc1cNDND3.npy,N2,False
7Inqo4wEkr.npy,N2,True
ntRdIVF4hU.npy,N2,False
gS0S2arHsa.npy,N2,True
VTpW7VeHHy.npy,N2,False
mfcp9CzRk4.npy,W,False
Sm6qXy0L2G.npy,R,False
DAoAtoSgGE.npy,R,True
hKTkGQ0MLY.npy,R,False
DffoMZOxR6.npy,R,False
hBLan2y6ki.npy,W,False
K5vfu62B2d.npy,W,False
SiBwVcdnXU.npy,W,False
kTxdq5Cb0K.npy,W,False
2jGh3DZmad.npy,W,False
MCMVd9wZTQ.npy,N2,True
4LdMiznGfr.npy,N3,False
uIJzXFt1Mj.npy,N3,False
MIMXrx7jzm.npy,N3,True
SYq5ytcG0U.npy,N3,False
GLzlluDEIL.npy,N3,False
Wv4eTBnHHR.npy,N3,False
kh30C78izu.npy,N3,False
4iADsNmqB2.npy,N3,True
MAKc0zvnRy.npy,N3,False
c5ofWdaTVA.npy,N3,False
rFKOmR4gbt.npy,N2,False
oBX0uqbL1Y.npy,N2,False
iRe7v8PfKE.npy,N2,False
rqlM8huk3C.npy,N1,True
zH6ro55EHM.npy,N2,False
neNYAYHR15.npy,R,False
9cQ8n5Q0Q8.npy,R,False
fSP07h1q7a.npy,R,False
udJRZAmRPd.npy,N2,False
Q6z5gbkjqw.npy,N2,False
qi439od6ht.npy,N3,False
8DmzeMM8FK.npy,N3,True
ltG7RxQ8WU.npy,N3,False
Cv9muJYbkI.npy,N3,False
6duynOJumm.npy,N3,False
29mradt3UM.npy,N3,True
oeGVw7FGIx.npy,N3,False
UiLvNK5y14.npy,N3,False
hSdDtw6W6q.npy,N3,True
1AQhMVkkpt.npy,N3,False
UuKR2GvaZC.npy,N2,False
njSb52GGH4.npy,N2,False
vr0WSqcRhs.npy,N2,False
YgNiZs5ViP.npy,N2,False
XrPE3pu5fK.npy,N2,False
u68lxykTjY.npy,N3,False
PCevp6GHiK.npy,N3,False
2SD6kfYpv0.npy,N3,True
GdRsZ4qQWb.npy,N3,False
ZKx5ooQqgQ.npy,N3,True
HHFnXXTFbV.npy,N3,False
5SunBokQnt.npy,N3,False
oy5OdSFcny.npy,N3,False
zoAbB9xXCl.npy,N3,False
o6L9qkb6qV.npy,N3,False
r1siSVQJ3Y.npy,N3,False
MYHFG59C8P.npy,N3,False
CRqHhxRw1h.npy,N3,False
hY0j3qqLr7.npy,N3,False
mXXTU5rfrJ.npy,N2,False
yMfUkuRiWy.npy,R,False
6AcRHAVdk4.npy,R,False
GNu9sOIwqf.npy,R,False
XsF9NO5CYt.npy,R,False
7NxzNZ7Ic3.npy,R,True
NeCbuU826N.npy,R,True
EuiPJBXfbg.npy,R,False
ccqDR5E0dc.npy,N2,False
Pdl2rNI0Bf.npy,N1,True
69K2ZmsdZI.npy,N1,False
L62O9zMrIz.npy,N2,False
SNbmuhg6jN.npy,N2,False
j3hR0IOWdv.npy,N2,False
VCnSQLJO0d.npy,W,False
rCfnZOXBan.npy,N2,False
jDaiLUo3fu.npy,N2,False
5ZrLZXf5Qs.npy,N1,False
7Tqf6Zhi6O.npy,N1,False
e4010w2b43.npy,N2,True
PkJpeZS7Mu.npy,W,False
mZZBvPMwN4.npy,N2,False
2s8DQbxZqo.npy,N2,False
sTl6ZfjXVe.npy,N2,False
XKyrUOA0Nz.npy,N2,False
czwJFK0YDe.npy,N2,True
GmGUw0XxEs.npy,N2,False
JoIAc6krwX.npy,W,False
8yv2yqSwbv.npy,W,False
BIVw77sH5v.npy,W,True
Su9j0r0JCJ.npy,W,True
9mh8VTtYwb.npy,W,False
8J2nHxjy7b.npy,W,False
CByzTMwOul.npy,W,False
lwm7wn63iC.npy,W,False
8ODMN4VSho.npy,N1,False
TfEEMYfXcY.npy,N1,True
rrdGMQ0dUH.npy,N2,False
MYFC4fUAG2.npy,N2,False
UPTLGcwPl8.npy,N2,False
rZ4JGeNt0k.npy,N2,False
T3X96FL9ev.npy,R,False
C9ONPFc4V2.npy,R,False
yXM4CWMg95.npy,R,False
Cb4CBPR62S.npy,R,False
ojMOIRWil1.npy,R,False
g0slawrDgw.npy,R,False
wJ62nUs1jM.npy,R,False
Cf5gyfStpQ.npy,R,False
8KHbPZxLX0.npy,R,True
F9JC1BMPip.npy,R,False
z7K3O9fpCU.npy,R,True
AXL7UOrbBE.npy,R,False
TPBqpaEXF0.npy,R,True
azGxufrvXz.npy,N1,False
2TwlOXbIbR.npy,N2,True
n2KlKAubPC.npy,N1,True
Cu481uEGXa.npy,N2,False
692RKzd793.npy,N2,False
nI9QJhwn7d.npy,N2,True
UHJjdUtfsH.npy,N2,False
cMHt830qCV.npy,N2,False
m3yt5ejbCq.npy,N2,False
9YtgUjua9k.npy,N2,False
h33gSI4SGH.npy,N2,False
pEClbY7hMl.npy,N2,False
PzESqYXZjJ.npy,N2,True
yL2AsY2v1q.npy,N3,True
8F5zSL8d2F.npy,N3,True
HIqKgzk8Uh.npy,N3,False
ikwv6juhMA.npy,N3,False
S0am8NMcd6.npy,N3,False
EXRIJIHjWc.npy,N3,False
y9HiwSx5dx.npy,N2,False
B3kDkLhC5a.npy,R,True
yiGhTsju1w.npy,R,False
YLGXrNIm5H.npy,N2,True
UO0CRO0aJp.npy,N1,False
xYfFIfiika.npy,N2,False
1kcdEhDwBu.npy,N2,True
4kIHW1hqFw.npy,N2,False
t9GoImvT6W.npy,N2,True
1kfRMLdsb0.npy,N2,True
GsMdOv0jcJ.npy,R,False
LMO90rS9ix.npy,R,False
uPkBeKVUON.npy,R,True
4FjsRwDY1g.npy,R,False
XoGsImfFlo.npy,R,False
gzB13PzXZW.npy,R,False
8zDs4ZXilU.npy,R,False
dtQLAQ4Jp5.npy,R,False
UzXWMngoC5.npy,R,True
3pdzkUiZmp.npy,R,True
6fx5GmVMfD.npy,N2,False
nCDW1fbMhz.npy,N2,False
FCRcIXIjQv.npy,N2,False
j4GoSosjT1.npy,N2,True
FPvMy3Q2KA.npy,N2,False
FCEnDKTrL9.npy,N2,False
68b187h4TD.npy,N3,True
idVJM1Uiqv.npy,N3,False
XtQj1HcUVr.npy,N3,True
0ppXUKofeB.npy,N3,False
60VBCJgNK3.npy,N2,True
4jCIKtfdI6.npy,N2,True
cXVsugsquz.npy,N2,True
hm87XlPcU8.npy,R,False
IAnSEZVKgG.npy,R,False
dSz9uge8lb.npy,R,False
0eY9d9IlLa.npy,R,False
d11yxTTbYG.npy,R,True
MKhBhDcLri.npy,R,False
qlegqdxeYY.npy,R,False
IJZ4X0N1wq.npy,R,False
LJSVQOe0li.npy,R,False
feB6wkxaTg.npy,R,False
yaHK3TvgK3.npy,R,False
9iC9a3vedv.npy,N1,True
3FtDkp2C6i.npy,N2,False
FUWlLz2GMH.npy,N2,True
BvwOtGJ3x2.npy,N2,False
9J8hln3Qzh.npy,N2,False
obw6CKGMQJ.npy,N2,True
fXTXoLzCOo.npy,N1,False
FAS4zkkVMh.npy,N2,True
A5b36YDhQ5.npy,N2,False
HM93M0Nwhf.npy,N2,True
8KuqlTUIOy.npy,N2,False
pVryvvpkTo.npy,N2,False
zPl79muQjO.npy,N2,True
QZpx93omkD.npy,N2,False
CouNpVslmL.npy,N2,True
7HRHyOxDUc.npy,N2,False
1ooH0MCEVN.npy,N2,False
21RUL174xg.npy,N2,False
JUzes1klcq.npy,N2,False
hnFzw67htJ.npy,N2,True
g8HPfKYSny.npy,R,True
JZuZpWfHfh.npy,R,False
5AmRco3MT7.npy,R,True
T2oH3QXPY7.npy,R,False
BfmE5Feboz.npy,R,False
yUlYYUNghy.npy,R,True
Ibk7Q9Ell3.npy,R,False
yNiYJObjym.npy,W,True
lPJZQQEwte.npy,W,True
vWA0Lzhvwc.npy,W,False
LJZodBm9AK.npy,W,True
KEJ6fwXmh5.npy,W,False
6gTlhsObno.npy,W,True
xOHNicIDES.npy,W,False
